age,workclass,fnlwgt,education-num,capital-gain,capital-loss,hours-per-week,salary
32,5,147215,13,0,0,55,1
28,0,153546,7,0,0,40,0
34,0,35595,11,0,0,40,0
33,0,225507,6,0,0,25,0
42,0,345504,11,0,0,35,0
64,0,137205,11,0,0,48,0
29,0,327779,10,0,0,20,0
41,0,213416,3,0,0,32,0
45,0,362883,10,0,0,40,0
48,0,131309,14,0,0,45,1
44,0,188331,10,0,0,38,0
34,3,194740,10,0,0,40,0
40,0,43711,9,0,0,45,0
45,0,187033,9,0,2051,40,0
23,0,233923,10,0,0,20,0
51,0,84278,13,0,0,55,1
24,0,437666,9,2885,0,50,0
57,0,186386,13,10520,0,40,1
23,0,129767,10,0,1721,40,0
34,0,180284,10,0,0,40,1
36,0,108320,9,4101,0,40,0
56,2,75214,15,0,0,32,1
42,0,284758,9,0,0,40,0
45,2,188330,13,0,0,60,0
38,0,333651,13,15024,0,70,1
29,4,115305,11,7688,0,40,1
54,0,172962,13,0,1340,40,0
40,0,198096,9,0,0,40,1
29,0,163265,9,0,0,40,0
35,3,128608,13,0,0,40,0
47,0,107460,9,0,0,37,0
51,0,251841,11,0,0,43,0
28,0,403671,9,0,0,40,0
58,0,159378,9,0,0,45,1
24,0,170070,9,0,0,25,0
46,5,192323,9,0,0,40,0
57,0,135796,6,0,0,48,0
22,0,232985,9,0,0,20,0
28,0,34532,13,0,0,30,0
17,0,371316,6,0,0,25,0
23,0,236994,9,0,0,60,0
19,0,208366,9,0,0,40,0
66,5,102640,9,0,0,35,0
38,0,111377,10,0,0,55,0
39,3,472166,10,0,0,40,0
39,0,86551,8,0,0,40,0
47,0,70943,9,5178,0,40,1
39,0,294919,9,0,0,60,0
22,0,408383,10,0,0,40,0
36,0,255454,9,0,0,30,0
32,0,193260,10,0,0,40,0
29,0,191935,9,0,0,40,0
43,4,125461,13,0,0,40,0
51,0,97005,9,0,0,40,0
42,0,183319,3,0,0,60,0
32,5,167049,8,0,0,40,0
34,0,185216,10,0,0,40,0
51,0,161838,11,0,0,57,0
38,0,165848,13,0,0,44,0
21,0,138816,9,0,0,20,0
33,1,99761,13,0,0,15,0
34,0,112139,9,0,0,40,0
32,0,129020,9,0,0,40,0
38,0,365465,11,0,0,15,0
27,1,259873,9,0,0,60,1
35,2,89622,10,0,0,50,1
29,5,201556,13,0,0,50,0
40,0,176286,9,0,0,40,0
46,0,192894,4,0,0,30,0
37,0,172232,9,0,0,30,0
38,1,163204,9,3411,0,25,0
37,0,265737,10,0,1887,60,1
44,0,215304,13,0,0,45,1
25,0,185952,14,0,0,30,0
38,0,216845,9,0,0,42,0
34,4,35683,12,0,0,10,0
50,1,371305,9,0,1902,60,1
46,0,102359,10,0,0,50,1
20,0,200089,3,0,0,30,0
47,5,207120,11,0,0,38,1
46,0,295334,16,0,0,60,1
34,0,234537,12,0,0,40,0
61,0,142922,9,0,0,40,0
55,5,181641,10,0,0,37,0
36,0,185325,9,0,0,35,0
28,0,167336,10,10520,0,40,1
22,0,379778,9,0,0,40,0
34,0,176117,10,0,0,35,0
33,0,100228,10,0,0,40,0
27,0,150296,9,0,0,32,0
43,3,25005,14,5013,0,12,0
55,0,134120,6,99999,0,40,1
39,1,251710,6,0,1721,15,0
20,0,653574,10,0,0,33,0
38,0,175441,9,0,0,40,0
30,0,333119,10,0,0,40,0
21,0,89154,7,0,0,42,0
60,0,198727,9,0,0,30,0
43,0,87284,10,0,0,40,0
36,0,180686,9,0,0,45,1
23,0,227070,10,0,0,48,0
57,4,189824,10,7298,0,40,1
25,4,348986,9,0,0,40,0
38,0,96185,9,0,0,32,0
22,0,112693,9,0,0,35,0
23,0,417605,3,0,0,40,0
61,1,140300,9,0,0,44,0
28,0,340408,10,0,0,46,0
17,0,187539,7,0,0,10,0
21,0,237051,10,0,0,25,0
49,0,175622,14,0,0,40,0
37,0,389725,8,0,0,35,0
23,0,182812,10,0,0,40,0
38,1,245372,10,3137,0,50,0
34,4,93886,13,0,0,46,1
21,0,502837,9,0,0,40,0
27,5,212232,10,0,0,40,1
57,0,300104,9,0,0,84,1
22,0,156933,9,0,0,25,0
20,0,286734,10,0,0,35,0
49,2,143482,10,0,0,65,1
38,0,226357,9,0,0,40,0
40,0,104892,13,0,0,40,0
44,0,223194,9,0,1485,40,0
37,1,272090,10,0,0,20,0
57,0,204816,14,0,0,30,0
56,0,230039,4,0,0,30,0
41,0,242619,12,0,0,80,0
50,1,131982,9,0,0,60,0
33,0,87310,5,0,0,50,0
29,0,134566,14,0,0,20,0
28,3,163862,13,5178,0,40,1
35,0,239409,6,0,0,50,0
36,0,203717,9,0,0,40,0
45,0,172274,16,0,3004,35,1
30,1,65278,12,0,0,40,0
35,2,135289,9,0,0,60,0
27,0,246974,11,0,0,40,0
22,0,180060,9,0,0,40,0
24,0,118023,10,0,0,30,0
47,0,102308,13,0,0,50,1
47,0,45564,10,0,0,40,1
18,0,137646,7,0,0,15,0
18,0,237646,10,0,0,30,0
31,4,189843,9,0,0,47,1
43,1,118261,14,0,0,30,0
45,0,288437,9,4064,0,40,0
39,0,106347,9,0,0,40,0
30,0,316471,13,0,0,50,0
22,0,50058,10,0,0,35,0
30,1,182089,9,0,0,85,0
36,0,186865,16,0,0,60,1
20,5,158206,12,0,0,30,0
61,0,229744,2,3942,0,20,0
27,0,141545,9,0,1902,45,0
59,4,50929,10,0,0,60,1
60,0,132529,9,0,0,40,0
43,0,260696,13,0,0,40,0
35,0,231180,9,0,0,60,0
40,0,223277,13,0,0,50,1
20,0,279538,7,2961,0,35,0
47,0,46044,14,0,0,40,0
40,0,168071,12,0,0,50,0
20,0,79691,9,0,0,40,0
75,0,114204,10,0,0,13,0
25,0,124111,10,0,0,40,0
47,0,104521,11,0,0,40,1
29,1,128516,12,0,0,40,1
34,0,112564,9,0,0,45,0
45,5,32186,13,0,0,40,0
23,0,239663,10,2597,0,50,0
46,0,269284,12,0,0,40,0
41,5,175537,10,0,0,38,0
29,0,444304,13,0,0,40,1
17,0,27415,7,0,0,20,0
39,0,174343,5,0,0,40,0
37,0,148143,9,0,0,40,0
34,0,209213,9,0,0,40,0
20,0,165097,9,0,0,40,0
18,0,51574,9,0,1602,38,0
52,0,167651,11,0,0,40,1
42,4,29075,12,0,0,40,0
22,0,396895,3,0,0,35,0
66,5,71075,10,0,0,55,0
35,0,129573,9,0,0,65,0
40,4,183765,12,0,0,40,1
21,0,164991,9,0,0,38,0
51,4,154891,9,0,0,52,0
34,0,200117,6,0,0,40,0
24,0,176389,9,0,0,40,0
43,0,342567,13,0,0,40,0
34,0,178841,13,0,0,40,1
42,4,191149,14,0,0,40,0
41,0,29702,11,0,0,30,0
21,0,157893,9,0,0,40,0
64,4,31993,4,0,0,10,0
24,3,210736,9,0,1974,40,0
23,0,39615,10,0,0,10,0
29,0,200511,9,0,0,50,0
44,1,47818,9,0,0,60,0
28,0,183155,13,0,0,55,0
33,2,374905,9,0,0,50,1
35,0,128876,10,0,0,40,0
41,0,202872,6,0,0,40,0
42,0,153414,13,0,0,40,1
51,1,24790,10,0,0,99,1
32,0,316769,7,0,0,40,0
37,0,126569,9,0,0,40,0
18,0,128538,7,0,0,25,0
24,0,234640,11,0,0,35,0
29,0,65372,10,0,0,40,0
45,0,343377,10,0,0,40,0
52,3,30731,13,0,0,45,1
35,0,412379,9,0,0,40,0
46,2,112320,13,0,0,50,0
63,0,181929,9,0,0,50,1
32,4,100135,13,0,0,35,1
24,0,128061,9,594,0,15,0
72,0,402306,10,0,0,32,0
35,0,98389,10,0,0,10,0
29,0,179565,13,0,0,40,0
35,0,64922,13,7688,0,50,1
70,0,102610,6,0,0,32,0
65,0,115513,13,5556,0,48,1
36,0,150548,9,0,0,30,0
53,0,133219,9,4386,0,30,1
49,4,67001,9,0,0,40,0
60,0,162347,15,0,1902,40,1
18,0,138557,7,0,0,40,0
21,0,170456,10,0,0,35,0
42,0,66006,6,0,0,40,0
25,5,176077,14,0,0,37,0
32,0,218322,9,0,0,40,0
25,2,181691,9,0,0,60,0
47,0,168232,13,7298,0,40,1
30,0,161690,11,0,0,40,0
21,0,242736,12,0,0,40,0
38,1,67317,13,0,0,60,0
34,0,265807,9,0,2051,55,0
37,0,99357,12,0,0,30,0
56,0,170070,9,0,0,40,1
52,5,231166,11,0,0,40,0
23,0,62339,13,0,0,40,0
29,5,118520,9,0,0,42,0
45,0,155659,9,0,0,40,1
23,4,157331,13,0,0,40,0
45,0,341762,14,0,0,65,1
30,0,164190,13,0,0,42,0
45,0,83064,13,0,0,50,0
26,0,304283,9,0,0,40,0
23,0,436798,10,0,0,40,0
24,0,29302,10,0,0,40,0
43,0,104660,14,4934,0,40,1
42,0,79036,9,0,0,40,0
72,0,165622,10,0,0,25,0
21,0,177287,10,0,0,40,0
57,0,199847,13,15024,0,60,1
24,0,22966,13,0,0,45,0
27,0,59068,9,0,0,40,0
54,0,77336,9,0,0,40,0
42,4,96524,9,0,0,60,1
17,0,143868,5,0,0,40,0
48,0,121424,13,0,0,55,1
39,0,176279,13,0,0,40,0
41,2,177905,13,7688,0,70,1
50,0,205100,4,0,0,35,0
57,0,353881,9,0,0,45,0
44,4,177937,16,0,0,36,1
20,0,122244,9,0,0,28,0
49,0,125892,9,0,0,40,0
44,0,155472,12,1151,0,50,0
42,0,355728,11,0,0,44,0
18,0,245274,10,0,0,16,0
18,0,240330,8,0,0,18,0
51,0,182944,9,0,0,40,0
28,0,264498,13,0,0,40,0
39,0,110426,12,15024,0,45,1
25,0,166971,9,0,0,52,0
41,0,347653,15,0,1977,50,1
39,0,33975,10,0,0,40,1
42,1,215219,7,0,0,30,0
33,0,190772,9,0,1617,40,0
63,0,331527,6,0,0,40,0
47,0,162494,10,0,0,45,1
27,4,85918,13,0,0,68,0
39,0,91367,14,0,1848,45,1
20,0,182342,10,0,0,40,0
49,0,129640,9,0,0,40,0
70,0,133536,9,0,0,28,0
46,0,148738,9,0,1740,35,0
47,0,102583,9,0,0,30,1
35,0,111387,5,0,0,40,0
24,0,241752,9,0,0,40,0
22,0,334593,10,0,0,40,0
43,0,101950,13,0,0,35,0
60,4,212856,14,0,0,40,1
53,0,183973,7,0,0,48,1
47,0,142061,10,0,0,40,0
34,0,158615,10,0,0,40,0
37,0,29145,11,0,0,40,0
35,0,40135,9,0,0,30,0
23,0,224640,10,0,0,40,0
27,0,146651,9,0,0,15,0
29,0,167737,9,0,0,50,0
23,0,60331,10,0,0,40,0
35,0,187167,9,0,0,35,0
18,0,157131,9,0,0,12,0
27,4,255237,13,0,0,40,0
56,0,192325,10,0,0,20,0
40,0,163342,9,0,0,70,0
31,0,129775,13,0,0,65,0
18,0,206008,10,2176,0,40,0
25,0,397317,12,0,0,40,0
36,0,745768,10,0,0,40,0
38,0,141550,6,0,0,40,0
52,0,35576,9,0,0,40,0
23,0,376383,9,0,0,35,0
48,1,200825,10,0,0,30,1
34,0,362787,9,0,0,35,0
46,0,116789,9,0,0,40,1
26,0,160300,9,0,0,40,0
47,0,362654,9,0,0,40,0
21,0,107801,10,0,0,3,0
65,0,170939,13,6723,0,40,0
31,4,224234,9,0,0,40,0
38,0,478346,9,7688,0,40,1
68,0,211162,9,0,0,40,0
26,0,147638,13,0,0,40,0
42,0,104647,9,0,0,40,0
49,0,67365,9,0,0,40,1
42,0,230959,13,0,1887,40,1
39,0,176335,14,7688,0,65,1
31,1,268482,5,0,0,40,0
28,5,288731,13,0,0,20,0
36,0,231082,13,0,0,50,0
42,5,333530,10,0,0,40,1
62,0,214288,9,0,0,40,0
21,0,118023,9,0,0,24,0
21,0,187088,10,0,0,20,0
60,0,174073,9,0,0,40,0
22,0,133833,10,0,0,25,0
30,0,229772,6,0,0,40,0
64,0,210082,9,0,0,40,0
28,0,119287,13,15024,0,28,1
41,1,111772,12,0,1887,40,1
25,0,122999,9,0,0,40,0
27,0,44767,9,0,0,40,0
40,0,200574,12,0,0,44,0
58,0,236596,10,0,0,40,1
31,0,33124,15,0,0,99,0
50,4,308764,9,0,0,40,0
27,0,103524,9,0,0,40,0
31,0,99483,9,0,0,40,0
50,0,230951,13,0,0,40,0
45,0,99355,9,0,0,40,1
33,0,857532,8,0,0,40,0
62,0,81116,10,0,1974,40,0
38,0,154410,9,0,2051,40,0
19,0,198943,10,0,0,35,0
30,0,311696,7,0,0,30,0
38,0,252897,10,0,0,25,0
42,1,39539,9,0,0,99,1
49,2,122066,10,0,0,25,0
53,0,110977,14,0,1902,50,1
45,4,199590,10,0,1887,40,1
24,0,202721,10,0,0,40,0
29,0,197565,11,0,0,35,0
24,0,206827,10,5060,0,30,0
38,3,190895,13,0,0,40,1
25,2,158751,11,0,0,55,0
51,5,243631,6,0,0,40,0
17,0,219277,7,0,0,20,0
19,0,45381,10,0,0,8,0
38,0,167482,10,0,0,52,1
60,0,225014,9,0,0,40,0
29,1,405083,9,0,0,40,0
66,0,186061,10,0,4356,40,0
28,3,24153,6,0,0,40,0
36,0,126569,9,0,0,45,1
57,0,137658,9,0,0,5,0
24,0,315476,12,0,0,40,0
43,0,248186,12,0,0,38,0
29,2,206903,15,0,0,55,1
67,1,191380,15,20051,0,25,1
20,0,191910,9,0,0,40,0
21,0,145119,10,0,0,20,0
20,0,130840,6,0,0,40,0
42,0,33126,12,0,0,60,1
20,0,334105,10,0,0,10,0
19,4,354104,9,0,0,35,0
34,0,111985,9,0,0,45,0
40,4,321187,13,0,0,45,0
33,0,138142,10,0,0,25,0
36,0,296999,10,0,0,37,0
43,0,155106,12,0,2444,70,1
41,4,174491,9,0,0,40,0
34,5,173266,9,0,0,40,1
33,0,25610,12,0,0,40,1
47,0,187563,9,0,0,40,0
41,0,196344,2,0,0,50,0
40,0,205047,9,0,0,40,1
28,0,715938,13,0,0,40,0
62,1,224520,9,0,0,90,1
29,0,229656,9,0,0,50,0
46,0,97883,10,0,0,40,0
28,0,131298,9,0,0,60,0
57,3,197875,9,0,0,40,0
22,0,172766,10,0,0,40,0
28,4,175796,12,0,0,40,0
24,0,51973,13,0,0,45,0
54,1,28186,13,27828,0,50,1
22,0,291979,7,0,0,40,0
36,5,180752,13,0,0,40,0
50,0,234657,10,0,0,40,0
18,0,39411,7,0,0,24,0
52,5,334273,12,0,0,40,1
41,0,192779,4,0,0,40,0
21,0,105312,9,0,0,20,0
36,0,171676,13,0,1741,40,0
34,1,182714,13,0,0,55,1
21,0,231866,11,0,0,40,0
46,0,102102,9,0,0,40,0
57,0,50248,10,0,0,40,0
61,4,195519,14,0,0,25,0
22,5,34310,10,0,0,25,0
33,0,314913,7,0,0,53,0
36,5,747719,15,15024,0,50,1
43,4,188280,14,914,0,40,0
25,0,110978,12,0,0,37,1
17,0,79682,6,0,0,30,0
45,0,294671,11,4386,0,38,1
30,0,340899,15,0,1590,80,0
40,0,192259,14,0,0,35,0
31,4,190228,14,0,0,45,0
42,0,118947,13,0,0,40,1
53,0,55861,9,0,0,40,1
37,0,238433,2,0,0,40,0
37,5,166744,9,0,0,20,0
54,0,144586,10,0,0,40,1
36,0,134367,9,0,0,30,0
46,0,133616,10,0,0,40,0
46,0,203039,13,0,0,48,0
32,0,217460,5,0,0,50,0
17,0,106733,7,594,0,40,0
42,5,212027,13,0,0,40,0
37,4,126569,9,0,0,40,0
29,0,289960,9,0,0,48,0
54,0,174102,13,0,0,40,1
38,0,181716,8,0,0,48,0
46,4,172822,9,0,0,40,0
24,0,293091,9,0,0,40,0
57,0,107443,2,0,0,40,0
59,0,95283,2,0,0,40,0
33,0,65278,13,0,0,40,1
35,0,220943,9,0,1594,40,0
53,0,257940,9,2829,0,40,0
26,0,134945,9,0,0,40,0
55,1,105582,14,2228,0,50,0
46,0,169324,9,0,0,45,0
44,5,98989,13,0,0,38,1
30,1,113838,11,3137,0,60,0
24,0,143436,10,0,0,24,0
32,0,143604,6,0,0,37,0
35,0,226311,13,0,0,40,0
67,0,94610,14,0,0,30,1
56,1,26716,13,0,0,20,1
26,0,160261,14,0,0,20,0
46,0,117310,12,6497,0,40,0
52,0,154342,9,0,0,48,1
38,1,89202,10,0,0,40,0
31,0,174704,9,0,0,50,0
53,0,153486,9,0,0,30,0
27,0,360097,9,0,0,40,0
39,0,230356,13,0,0,40,0
22,0,163870,9,0,0,40,0
37,0,199753,10,0,0,35,1
20,0,333505,9,0,0,30,0
60,4,149281,9,0,0,40,0
51,0,138514,11,0,0,48,0
57,3,66504,15,0,0,50,1
59,0,206487,10,0,0,40,1
37,0,170020,9,0,0,40,0
35,0,217605,9,0,0,40,0
43,0,145711,10,0,0,72,1
17,0,169155,8,0,0,35,0
45,0,34127,13,0,0,50,1
18,0,110142,9,0,0,40,0
52,0,222646,8,0,0,40,0
18,0,182643,10,0,0,9,0
20,0,303565,10,0,0,40,0
34,0,140092,9,0,0,40,0
19,0,178811,9,0,0,20,0
18,0,267399,8,0,0,12,0
17,4,192387,5,0,0,45,0
30,3,127610,13,0,0,35,0
29,0,258862,13,0,0,45,0
30,0,225231,10,8614,0,50,1
18,0,174926,5,0,0,15,0
50,5,238187,13,0,0,37,0
22,0,191444,9,0,0,40,0
21,0,198822,9,0,0,35,0
39,1,251323,5,0,0,40,0
20,0,168187,10,4416,0,25,0
62,0,370881,12,0,0,7,0
32,0,198183,10,0,0,38,0
38,0,210610,12,0,0,40,1
32,0,269182,10,3887,0,40,0
55,0,141727,13,3464,0,40,0
38,0,185848,14,99999,0,70,1
34,0,46746,7,0,0,30,0
28,0,120475,9,0,0,20,0
26,0,135845,10,0,0,37,0
41,0,310255,9,0,0,40,0
61,5,379885,16,0,1902,40,1
75,1,31428,9,3456,0,40,0
21,0,211013,11,0,0,50,0
50,0,175029,9,0,0,40,1
49,2,119539,10,0,0,60,1
26,0,247025,9,0,0,65,0
39,0,252327,4,0,0,40,0
24,1,375313,10,0,0,40,0
56,0,107165,9,0,0,18,0
17,0,108470,7,0,0,17,0
37,0,150057,9,0,0,52,1
23,0,189468,11,0,0,30,0
28,0,198393,9,0,0,40,0
57,1,181031,9,0,0,60,0
42,4,569930,13,0,0,45,1
25,0,27411,13,0,0,40,0
22,0,147397,13,0,0,20,0
39,0,242922,9,0,0,40,0
54,0,154949,7,0,0,40,1
41,2,423217,13,0,0,50,0
43,3,195385,9,0,0,40,0
19,0,100009,9,0,0,40,0
35,0,191628,10,0,0,40,0
34,0,340880,9,0,0,60,1
19,0,207173,9,0,0,30,0
33,0,48010,10,0,0,40,0
33,0,229051,10,0,0,52,0
49,0,193366,14,0,0,65,1
31,0,57781,9,0,0,50,0
69,0,121136,9,0,0,13,0
41,0,433989,11,4386,0,60,1
24,0,136687,9,0,0,40,0
45,5,154117,9,0,0,38,1
63,0,294009,13,15024,0,45,1
75,0,239038,10,0,0,16,0
34,0,244064,9,0,0,40,0
69,0,128348,13,9386,0,50,1
33,0,66278,14,0,0,40,0
44,0,162643,9,0,0,43,0
45,0,179659,13,3103,0,40,1
18,0,205218,7,0,0,20,0
48,0,154033,9,0,0,52,0
43,0,158528,9,0,0,40,1
26,0,366219,9,0,1848,60,1
35,0,301862,9,0,0,50,0
34,0,228406,10,0,0,40,0
48,0,120131,9,0,0,70,1
54,4,127943,9,0,0,40,0
57,0,301514,9,0,0,40,0
21,0,156980,9,0,0,60,0
28,0,124685,10,0,0,55,0
51,0,305673,11,0,0,40,1
34,4,31391,9,0,0,53,1
41,4,33658,10,0,0,45,1
21,0,211391,10,0,0,27,0
26,0,402998,13,0,0,58,1
66,0,78855,9,0,0,40,0
40,0,320451,16,0,1977,45,1
48,0,49278,12,0,0,40,0
44,0,248876,13,0,0,50,0
41,0,242586,9,0,0,40,0
41,0,359696,13,15024,0,60,1
55,4,296085,12,0,0,40,1
43,0,233130,13,0,0,40,1
51,0,189511,11,0,0,50,1
31,0,124420,7,0,0,40,0
30,1,67072,13,6849,0,60,0
51,0,194908,9,0,0,40,0
31,4,94991,9,0,0,40,0
18,0,194561,10,0,0,37,0
60,0,75726,9,0,1092,40,0
29,0,60722,9,0,0,40,0
33,0,59944,9,0,0,40,0
34,0,220840,3,0,0,40,0
40,2,104235,14,0,0,99,0
57,0,142714,10,0,0,38,0
55,4,110490,13,0,0,60,0
40,1,154076,12,0,0,60,0
26,5,130557,13,0,0,35,0
29,0,107108,10,0,0,40,0
30,0,207172,13,0,0,40,0
29,0,304595,14,0,0,50,1
43,0,475322,10,0,0,50,1
65,0,107620,7,0,0,8,0
19,0,301911,10,0,0,35,0
35,0,267866,9,0,1887,50,1
28,0,269786,9,0,0,40,0
34,0,167474,9,0,0,40,0
61,0,115023,11,0,1887,60,1
63,4,86590,9,0,0,32,0
47,5,187087,13,0,0,40,1
31,0,184307,10,0,0,40,0
18,0,225859,10,2907,0,30,0
29,0,57889,13,0,0,45,1
59,0,157932,9,0,0,40,0
50,0,187830,14,0,0,62,1
49,0,251180,4,2407,0,50,0
60,0,317083,13,0,0,45,1
35,1,190895,14,0,0,40,1
48,3,328606,9,0,0,40,0
21,0,403860,10,0,0,40,0
41,0,215479,9,0,0,40,0
56,0,157639,10,0,0,50,0
26,0,152129,8,0,0,40,0
53,0,239284,9,0,0,40,0
23,0,234302,9,0,0,40,0
58,0,218724,4,0,0,50,0
61,0,106330,9,0,0,40,0
29,0,35032,10,0,0,60,0
22,0,234641,9,0,0,40,0
43,0,170730,13,0,1977,50,1
31,0,218322,10,0,0,30,0
90,0,47929,9,0,0,40,0
53,0,142411,11,0,0,40,0
22,0,219122,10,0,0,40,0
55,0,132887,9,3411,0,40,0
34,5,44464,16,0,0,60,0
28,0,180928,10,5013,0,55,0
22,0,199426,10,0,0,40,0
36,0,139703,9,0,0,40,0
33,0,202642,13,0,0,40,0
17,0,160049,6,0,0,12,0
38,0,239755,7,0,0,40,0
60,0,152369,11,0,0,60,0
34,0,42900,13,0,0,50,1
72,0,117017,9,0,0,8,0
57,0,175017,3,0,0,40,0
39,0,342642,9,0,0,60,0
50,1,143730,13,0,0,80,0
45,0,191098,13,0,0,40,0
37,0,208106,13,0,0,35,0
27,0,167737,10,0,0,48,0
43,0,315971,13,0,0,45,1
41,0,142717,10,0,0,36,0
20,0,190227,14,0,0,25,0
44,0,79864,14,0,0,20,0
50,0,34067,11,0,0,50,1
54,0,222882,9,0,0,45,0
31,0,44464,13,0,1564,60,1
33,0,256062,10,0,0,35,0
22,0,251073,5,0,0,50,0
46,0,149949,10,0,0,40,0
30,0,165235,13,0,0,40,1
22,0,243190,10,0,0,40,0
59,0,160662,9,2407,0,60,0
57,1,175942,10,0,0,25,0
26,0,212793,9,0,0,40,0
52,4,153312,12,0,0,40,1
55,4,173296,14,0,0,45,0
47,0,120131,13,0,0,40,1
19,0,117444,9,0,0,40,0
26,0,226196,9,0,0,40,0
44,0,202872,12,0,0,40,1
42,0,176716,14,0,0,40,1
39,0,82540,10,0,0,60,0
17,0,41643,7,0,0,15,0
26,0,197292,9,0,0,50,0
26,0,76491,14,0,0,20,0
50,2,101094,14,0,0,55,0
46,1,119944,14,0,0,50,1
18,0,141626,10,2176,0,20,0
26,0,122575,13,0,0,60,0
32,0,194740,13,0,1902,40,1
50,0,263200,3,0,0,34,0
47,4,140644,10,0,0,40,1
52,0,202115,9,0,0,25,0
25,3,27142,10,0,0,40,1
42,4,318046,7,0,0,40,0
53,0,276369,9,0,0,45,0
30,0,67187,9,0,0,8,0
23,0,133582,2,0,0,36,0
23,0,216672,13,0,0,30,0
32,0,45796,10,0,0,60,0
29,2,31778,9,0,0,25,0
40,0,190044,12,0,0,40,0
45,5,144351,14,0,0,40,1
17,0,172145,6,0,0,40,0
55,0,193130,13,0,0,40,1
59,4,140478,14,0,0,40,1
56,0,122390,11,15024,0,40,1
23,0,116830,8,0,0,50,0
37,4,117683,9,0,0,40,0
25,0,106491,9,0,0,48,0
22,0,39803,10,0,0,40,0
27,0,363053,5,0,0,24,0
21,0,54472,9,0,0,40,0
47,4,200471,9,5178,0,40,1
38,0,54317,10,0,0,60,0
62,4,113443,14,10520,0,33,1
27,0,159623,10,0,0,40,0
25,0,161235,11,0,0,90,0
27,0,247978,9,0,0,40,0
40,0,305846,10,0,0,40,1
22,1,214014,10,99999,0,55,1
33,0,226525,9,0,0,60,0
28,0,247819,11,0,0,5,0
28,0,194940,9,0,0,40,0
29,0,289991,9,0,0,55,0
46,0,585361,5,0,0,40,0
30,0,91145,9,0,0,40,0
65,0,231604,9,0,0,45,0
28,0,273269,10,0,0,40,0
39,0,202683,13,0,0,40,0
35,0,159179,10,0,0,40,0
50,0,28952,10,0,0,39,0
25,0,214925,6,0,0,40,0
63,0,163708,5,0,0,20,0
56,0,200235,11,0,0,48,1
46,0,109209,10,0,0,40,1
19,0,166153,10,0,0,30,0
56,4,268213,14,0,0,35,1
31,0,69056,9,0,0,15,0
51,5,237141,14,0,0,40,1
17,0,277541,7,0,0,5,0
27,4,289039,10,0,0,40,0
30,0,134737,10,0,0,45,0
18,0,56613,10,0,0,20,0
41,0,36699,10,4650,0,40,0
40,4,333530,14,0,0,40,1
35,0,185366,13,0,0,50,0
29,0,154017,9,0,0,10,0
27,0,215504,13,0,1848,55,1
25,0,222539,6,2597,0,50,0
53,0,191565,2,0,0,40,0
53,0,111939,13,0,0,35,0
26,5,53903,9,0,0,50,0
41,0,146659,13,0,0,70,0
28,0,194200,9,0,0,70,0
48,5,78529,14,0,0,60,0
22,0,194829,13,0,0,30,0
40,3,330174,15,7688,0,40,1
52,2,230767,13,0,1902,60,1
53,4,137250,14,0,1669,35,0
40,0,254478,10,7298,0,50,1
57,0,300908,12,0,0,75,0
53,1,187830,11,0,0,40,0
23,0,201138,10,0,0,8,0
31,1,44503,10,0,0,40,0
20,0,381357,5,0,0,28,0
25,0,311124,15,0,0,20,0
37,0,96330,10,0,0,40,0
50,0,228238,9,0,0,40,1
34,1,56964,9,0,0,35,0
37,0,127772,13,0,0,50,1
52,0,386397,13,0,0,45,1
29,1,404998,11,0,0,90,0
49,0,34545,10,0,1887,40,1
31,0,157886,10,0,0,40,0
47,0,101299,9,0,0,40,0
51,1,134447,9,0,0,70,0
27,0,191822,9,0,0,50,0
23,0,70919,13,0,0,40,0
55,0,266343,9,0,0,46,0
28,0,87239,10,0,0,50,1
31,4,236487,13,0,0,40,0
30,0,224147,9,0,0,40,0
23,0,197200,13,0,0,60,0
19,0,124265,9,0,0,50,0
22,0,79980,10,0,0,25,0
50,0,128814,9,0,0,25,0
64,0,208862,9,0,0,50,1
21,0,51262,9,0,0,35,0
75,2,98116,10,0,0,40,1
29,0,82393,9,0,0,40,0
47,0,57534,10,0,0,40,1
20,0,218962,9,0,0,40,0
33,0,204752,9,0,0,40,0
45,0,243631,16,0,0,45,1
41,0,170299,11,0,0,43,0
23,0,60331,9,0,0,40,0
38,0,269318,13,5178,0,50,1
67,5,132819,10,0,0,41,1
21,0,119665,10,0,0,35,0
38,0,150057,10,0,0,45,0
31,0,128567,9,0,0,40,0
19,0,230874,10,0,0,40,0
59,1,148526,10,0,0,40,0
36,0,160192,9,0,0,40,0
50,4,74660,10,0,0,40,0
60,2,142494,6,0,0,40,0
30,0,122042,14,0,0,45,1
28,2,37088,13,0,0,50,0
36,0,61778,10,0,0,60,1
21,0,176356,10,0,0,10,0
27,0,123302,9,0,0,40,0
18,0,89760,8,0,0,20,0
44,4,165304,10,0,1485,40,1
56,0,104945,4,0,0,40,0
51,2,192973,13,0,0,40,1
48,0,97863,13,0,0,45,1
31,0,73585,11,0,0,45,0
35,0,29145,11,0,0,40,0
35,0,175232,9,0,0,40,0
36,0,325374,10,0,0,40,0
47,1,107231,12,0,1672,65,0
23,0,129345,10,0,0,25,0
21,0,228395,10,0,0,20,0
49,0,452402,10,0,0,60,0
51,2,338260,15,15024,0,60,1
46,0,165138,11,0,0,40,0
31,0,109055,9,3137,0,45,0
